Method,Round,Client,Staleness,Malicious,DirectionScore,NormScore,MaxSimilarity,SimilarityScore,ConsensusVotes,InstantTrust,UpdatedTrust,UpdateNorm,PoisonRatio,AttackType,Accepted,Probation,AggregationWeight,ClipCap,EffectiveThreshold
AgriTrust-ACFL,4,6,1,True,0.7528209090232849,0.8601699576876192,0.3663177192211151,1.0,7.0,0.804386618991341,0.6848858934888616,4.745102405548096,0.4,model_replace,True,False,448.9301970745692,8.70952308177948,0.5485344052212331
AgriTrust-ACFL,4,7,2,False,0.6830899566411972,0.6703203728042938,0.3663177192211151,1.0,7.0,0.7183083041698933,0.7760037180360934,1.533546805381775,0.4,model_replace,True,False,2951.813954459746,8.70952308177948,0.5485344052212331
AgriTrust-ACFL,4,8,2,True,0.636089026927948,0.5521693726037354,0.44170594215393066,1.0,7.0,0.627927721822461,0.5694782544448556,11.780316352844238,0.4,model_replace,True,False,6090.696053144827,8.70952308177948,0.5485344052212331
AgriTrust-ACFL,5,0,3,False,0.5696981847286224,0.4598568219315104,0.45571115612983704,1.0,8.0,0.5665741721541451,0.7101918108307119,1.0921705961227417,0.4,model_replace,True,False,1359.1023095149826,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,2,0,False,0.7901670932769775,0.9315325697960642,0.29554516077041626,1.0,8.0,0.8520808395318805,0.744840253012345,4.82704496383667,0.4,model_replace,True,False,9162.279952304856,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,3,3,True,0.29666227102279663,0.5417983152466779,0.05735563859343529,1.0,8.0,0.41425779736362045,0.571842198991861,12.481033325195312,0.4,model_replace,True,False,3899.720361927995,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,4,1,True,0.775311678647995,0.9979388835507537,0.6116858720779419,1.0,8.0,0.8622382669344245,0.73340617125097,4.247340679168701,0.4,model_replace,True,False,360.08312444932346,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,5,1,False,0.8007906079292297,0.2117808283787633,0.6116858720779419,1.0,8.0,0.5445324379833565,0.570777836556698,0.2805546224117279,0.4,model_replace,True,False,167.77819179565844,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,6,4,True,0.6902776509523392,0.8293297785076637,0.45571115612983704,1.0,8.0,0.7585608264863385,0.7033046267382309,5.917698860168457,0.4,model_replace,True,False,119.51062612159343,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,8,0,True,0.6097765117883682,0.9979388835507538,0.11899003386497498,1.0,8.0,0.7327033537297617,0.6102845292660821,4.278174877166748,0.4,model_replace,True,False,16054.144826873557,10.656894445419312,0.551309087065728
AgriTrust-ACFL,5,9,2,False,0.5072623048909009,0.3565169421160132,0.2225785255432129,1.0,8.0,0.4851743372634503,0.6733959524396748,0.6990653872489929,0.4,model_replace,True,False,297.32764649394744,10.656894445419312,0.551309087065728
AgriTrust-ACFL,6,0,0,False,0.8747009634971619,1.0,0.9147255420684814,1.0,7.0,0.9054992728922455,0.7590186763460953,2.8997368812561035,0.4,model_replace,True,False,5603.075868786876,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,6,1,4,False,0.4586332403123379,0.47719752535125987,-0.0424538180232048,1.0,7.0,0.4992965802127661,0.681929009121429,0.9207617044448853,0.4,model_replace,True,False,2280.142781484678,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,6,2,0,False,0.8774991631507874,0.8757706878358963,0.9147255420684814,1.0,7.0,0.8860919320487006,0.7801531727714339,3.561952829360962,0.4,model_replace,True,False,9596.664178261408,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,6,5,1,False,0.7880241572856903,0.2255851645736404,0.3102100193500519,1.0,7.0,0.5500627451249792,0.5655990636987683,0.28813791275024414,0.4,model_replace,False,False,0.0,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,6,6,0,True,0.7686946988105774,0.6147435199200543,0.41293463110923767,1.0,7.0,0.7356681625412688,0.7113955106889904,6.16609525680542,0.4,model_replace,True,False,731.3145849882821,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,6,7,4,False,0.5815435722470284,0.670320478332336,0.020966384559869766,1.0,7.0,0.6574584411075771,0.7463673988039643,1.559523105621338,0.4,model_replace,True,False,1154.2843486810543,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,6,8,1,True,0.6110221818089485,0.7366433306589452,0.3102100193500519,1.0,7.0,0.6696712140623147,0.6251312004651403,4.657896041870117,0.4,model_replace,True,False,10485.604531789226,7.249342203140259,0.5697663173423019
AgriTrust-ACFL,7,0,0,False,0.8229993581771851,0.6618656398738468,0.6012786030769348,1.0,8.0,0.7736882423959948,0.7626860678585702,2.016204357147217,0.4,model_replace,True,False,5630.148552931965,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,1,0,False,0.8116071224212646,0.8935659733807269,0.4299640953540802,1.0,8.0,0.8249379828595125,0.7176812525559497,3.0796825885772705,0.4,model_replace,True,False,14517.256376701751,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,2,2,False,0.8024424016475677,0.8199258063801849,0.6012786030769348,1.0,8.0,0.8270579952381072,0.7918793783881022,4.777159690856934,0.4,model_replace,True,False,3960.3577460796555,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,4,3,True,0.7904528081417084,0.8935659733807269,0.804114818572998,1.0,8.0,0.843051078184447,0.7608173979843392,4.2311177253723145,0.4,model_replace,True,False,151.87056542918958,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,5,0,False,0.7072978913784027,0.16789999112820198,0.3030221462249756,1.0,8.0,0.4743717643197105,0.5427922388540039,0.29093852639198303,0.4,model_replace,False,False,0.0,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,6,1,True,0.7730627357959747,0.6788834074634462,0.37980490922927856,1.0,8.0,0.7602664070179396,0.7236132347712277,6.235431671142578,0.4,model_replace,True,False,474.31526211876474,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,8,1,True,0.626309722661972,0.6502413034724175,0.3030221462249756,1.0,8.0,0.6538972574139738,0.6323227147023487,6.626539707183838,0.4,model_replace,True,False,10606.231008631194,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,7,9,3,False,0.8060149252414703,0.3300498171661483,0.804114818572998,1.0,8.0,0.6115872030872264,0.6579437651015626,0.7551894783973694,0.4,model_replace,True,False,185.23414728662138,9.138500392436981,0.5771761558171974
AgriTrust-ACFL,8,0,4,False,0.7289119511842728,0.9144293914458825,0.502001166343689,1.0,10.0,0.7974099771469111,0.7713670451806554,2.3246397972106934,0.4,model_replace,True,False,941.2501407759571,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,1,1,False,0.7755966484546661,0.9144293914458825,0.5967572927474976,1.0,10.0,0.8101919194079393,0.7408089192689471,3.0831072330474854,0.4,model_replace,True,False,9554.910659760477,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,2,0,False,0.7742345929145813,0.8461843792467129,0.502001166343689,1.0,10.0,0.8186445696167901,0.7985706761952742,2.056792736053467,0.4,model_replace,True,False,9823.217887878069,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,3,0,True,0.41210946440696716,0.5646953784023323,0.8633251190185547,1.0,10.0,0.502546573212324,0.5545182925469767,6.5975470542907715,0.4,model_replace,False,False,0.0,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,4,1,True,0.791612833738327,0.7225303939841708,0.6160394549369812,1.0,10.0,0.7916314170408099,0.768520902748457,4.471351623535156,0.4,model_replace,True,False,377.3235332806903,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,5,0,False,0.6251958310604095,0.24321980764667891,0.19739454984664917,1.0,10.0,0.49537131158345354,0.5309370070363663,0.287473201751709,0.4,model_replace,False,False,0.0,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,6,3,True,0.7329190671443939,0.5866853672935483,0.560050368309021,1.0,10.0,0.7066616520635413,0.7193753390943062,6.2115068435668945,0.4,model_replace,True,False,191.7127998204875,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,7,1,False,0.7692049741744995,0.8833048027630378,0.6160394549369812,1.0,10.0,0.8329513574155132,0.7680133884568515,2.200993537902832,0.4,model_replace,True,False,4581.698292522351,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,8,0,True,0.386194571852684,0.6218832276732007,0.8633251190185547,1.0,10.0,0.4945488082843647,0.5978792380978527,5.665789604187012,0.4,model_replace,True,False,15727.811237402113,6.759683787822723,0.584740692784995
AgriTrust-ACFL,8,9,3,False,0.8176289796829224,0.4590465194201355,0.560050368309021,1.0,10.0,0.6805480689199143,0.6635948410561505,0.7833976745605469,0.4,model_replace,True,False,186.82512252071064,6.759683787822723,0.584740692784995
AgriTrust-ACFL,9,0,2,False,0.875187873840332,0.8056461118421395,0.8952823281288147,1.0,8.0,0.8489152361456613,0.7907540929219068,2.039738893508911,0.4,model_replace,True,False,2373.288067278359,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,1,2,False,0.8069525957107544,0.8976477606654347,0.520973801612854,1.0,8.0,0.823457699159094,0.7614711142414838,3.0897042751312256,0.4,model_replace,True,False,6262.407796203935,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,2,2,False,0.9072237014770508,0.8976477606654347,0.8952823281288147,1.0,8.0,0.9091816640689087,0.8262234231636828,2.342860460281372,0.4,model_replace,True,False,4132.119642488095,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,3,2,True,0.6307902932167053,0.3086477209538505,0.4355226755142212,1.0,8.0,0.5298473852782932,0.5483505657298058,12.133373260498047,0.4,model_replace,False,False,0.0,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,6,0,True,0.7617415189743042,0.5235199724912314,0.37293046712875366,1.0,8.0,0.6975627931433813,0.7139222026065749,6.165409088134766,0.4,model_replace,True,False,733.912024279559,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,7,2,False,0.8440318703651428,0.8610409064351003,0.5590794086456299,1.0,8.0,0.869896967805837,0.7934842832940979,2.221149444580078,0.4,model_replace,True,False,3018.3076776998996,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,8,1,True,0.32695093750953674,0.5577258536700365,0.11294101178646088,1.0,8.0,0.4367619250729838,0.5575999098416354,5.685153484344482,0.4,model_replace,False,False,0.0,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,9,9,4,False,0.7407165616750717,0.38645020265257174,0.3701297640800476,1.0,8.0,0.6121143158320608,0.6507247097501281,0.7957478761672974,0.4,model_replace,True,False,116.81458117117168,6.790705919265747,0.5908312634400856
AgriTrust-ACFL,10,0,0,False,0.5874104723334312,0.6451515252106588,0.2520706057548523,1.0,9.0,0.6377959664931345,0.7525145613147137,1.025993824005127,0.4,model_replace,True,False,5555.062491625216,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,1,3,False,0.7438963055610657,1.0,0.470394492149353,1.0,9.0,0.8133452175006683,0.7744396400562799,3.073986053466797,0.4,model_replace,True,False,4061.0933158385437,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,3,4,True,0.7024779617786407,0.6703203137634145,0.1941259652376175,1.0,9.0,0.7094271804349782,0.5886197194060989,8.368454933166504,0.4,model_replace,True,False,2559.5260599535477,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,4,0,True,0.7186052650213242,0.8734770598309105,0.7365635633468628,1.0,9.0,0.7945647587323488,0.7750318667444299,4.313131809234619,0.4,model_replace,True,False,596.7745373932111,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,5,0,False,0.6700435876846313,0.3917715224558391,0.7365635633468628,1.0,9.0,0.5937298295893366,0.5466352126746088,0.2942814230918884,0.4,model_replace,True,True,125.99941652149732,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,6,2,True,0.6126497983932495,0.7657488253991662,0.3343042731285095,1.0,9.0,0.6935883668418876,0.7088387436654031,5.996796607971191,0.4,model_replace,True,False,296.2617119740406,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,7,6,False,0.6969062834978104,0.7498032256906322,0.30701982975006104,1.0,9.0,0.751092485521046,0.782886333850835,1.4948675632476807,0.4,model_replace,True,False,492.2591801345807,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,8,0,True,0.48359355702996254,0.59577949691896,0.34128591418266296,1.0,9.0,0.5525137111876157,0.5563283601781305,11.241615295410156,0.4,model_replace,False,False,0.0,7.684965133666992,0.5677185679406777
AgriTrust-ACFL,10,9,2,False,0.7167479693889618,0.5831615403629374,0.470394492149353,1.0,9.0,0.6801176821158937,0.6580729528415695,0.7967069745063782,0.4,model_replace,True,False,290.56201122211905,7.684965133666992,0.5677185679406777
RawTrust,1,0,0,False,0.8453490734100342,0.7172785665486032,0.9046610593795776,1.0,7.0,0.804343439340195,0.7860268463889492,2.00687837600708,0.4,gaussian,,,,,
RawTrust,1,1,0,False,0.8052988946437836,1.0,0.6644703149795532,1.0,7.0,0.8496097799162816,0.8319114036702635,1.5805162191390991,0.4,gaussian,,,,,
RawTrust,1,2,0,False,0.8737111389636993,0.6420316027072777,0.9046610593795776,1.0,7.0,0.8053695795030442,0.7926388388454684,2.1732754707336426,0.4,gaussian,,,,,
RawTrust,1,4,0,True,0.6975447535514832,0.8123016984617929,0.275945782661438,1.0,7.0,0.7648283563218443,0.5721604424492852,1.361161708831787,0.4,gaussian,,,,,
RawTrust,1,5,0,False,0.6665341854095459,0.0868912662000115,0.1358092874288559,1.0,7.0,0.37680573366305375,0.36721424562414334,0.27302640676498413,0.4,gaussian,,,,,
RawTrust,1,8,0,True,0.2810937464237213,0.6703209786757911,-0.09235359728336334,1.0,7.0,0.4247233229212904,0.4919803514059955,2.1069560050964355,0.4,gaussian,,,,,
RawTrust,1,9,0,False,0.8909392952919006,0.36200986111699107,0.6644703149795532,1.0,7.0,0.664398169979692,0.6825404927972283,0.7614408135414124,0.4,gaussian,,,,,
RawTrust,2,0,0,False,0.8910956382751465,1.0,0.8249661326408386,1.0,7.0,0.9147948227304818,0.8182188404743322,1.5159865617752075,0.4,gaussian,,,,,
RawTrust,2,2,0,False,0.9074364304542542,0.67032384874468,0.8249661326408386,1.0,7.0,0.83302931886014,0.8027364588491362,1.6267356872558594,0.4,gaussian,,,,,
RawTrust,2,3,1,True,0.3286544680595398,0.18469372217864022,-0.1142653077840805,1.0,7.0,0.3173346604160377,0.4958448125442199,2.0417444705963135,0.4,gaussian,,,,,
RawTrust,2,4,1,True,0.6476122438907623,0.485017876740765,0.26403701305389404,1.0,7.0,0.6289769533933961,0.586364570185313,1.334450125694275,0.4,gaussian,,,,,
RawTrust,2,6,1,True,0.6680099666118622,0.776366426019816,0.19145888090133667,1.0,7.0,0.7303983414303246,0.6171959622629599,1.449829339981079,0.4,gaussian,,,,,
RawTrust,2,7,1,False,0.8115339577198029,0.7869920062427768,0.5096845626831055,1.0,7.0,0.8286537427579508,0.82386429215221,1.5813688039779663,0.4,gaussian,,,,,
RawTrust,2,9,1,False,0.7717958688735962,0.01928409565051532,0.46200600266456604,1.0,7.0,0.25473110229608986,0.5755881451719437,0.7558212876319885,0.4,gaussian,,,,,
RawTrust,3,1,0,False,0.7380644381046295,0.9344677548324193,0.6583609580993652,1.0,9.0,0.7935316376937787,0.8223164621761423,1.6911362409591675,0.4,gaussian,,,,,
RawTrust,3,2,2,False,0.6318646967411041,0.6703209291585328,0.4235590994358063,1.0,9.0,0.6826593670700425,0.7727171859043628,2.1761720180511475,0.4,gaussian,,,,,
RawTrust,3,3,0,True,0.4666941612958908,0.6236487142221664,0.5504541397094727,1.0,9.0,0.5544021856882431,0.5104841558302258,2.2987060546875,0.4,gaussian,,,,,
RawTrust,3,4,1,True,0.6742767989635468,0.7963174799052805,0.13125689327716827,1.0,9.0,0.74622711299519,0.6263302058877822,1.351316213607788,0.4,gaussian,,,,,
RawTrust,3,5,0,False,0.7059916257858276,0.09871094595507694,0.15845848619937897,1.0,9.0,0.4040840195423327,0.3764316891036907,0.2770287096500397,0.4,gaussian,,,,,
RawTrust,3,6,2,True,0.6193842962384224,0.9178125441302297,0.1813090592622757,1.0,9.0,0.7367386223564858,0.6470816272863413,1.5050984621047974,0.4,gaussian,,,,,
RawTrust,3,7,2,False,0.6688220053911209,1.0,0.4235590994358063,1.0,9.0,0.8005419984994688,0.8180337187390248,1.6063342094421387,0.4,gaussian,,,,,
RawTrust,3,8,1,True,0.44471095502376556,0.6642403950491085,0.5504541397094727,1.0,9.0,0.5451217443769024,0.5052656996487223,2.1912760734558105,0.4,gaussian,,,,,
RawTrust,3,9,0,False,0.7516530752182007,0.3720121818236152,0.6583609580993652,1.0,9.0,0.6100600474923945,0.5842061207520564,0.7583577036857605,0.4,gaussian,,,,,
RawTrust,4,2,1,False,0.5462084822356701,0.835227712038721,0.20250117778778076,1.0,7.0,0.6730767365807119,0.7478070735734501,1.6321876049041748,0.4,gaussian,,,,,
RawTrust,4,3,0,True,0.5922690629959106,0.39268635528192597,0.5421154499053955,1.0,7.0,0.5501414172709571,0.5203984711904086,2.176351308822632,0.4,gaussian,,,,,
RawTrust,4,4,0,True,0.6434711515903473,0.6703218042435602,0.18125520646572113,1.0,7.0,0.6906533604223416,0.642410994521422,1.308362603187561,0.4,gaussian,,,,,
RawTrust,4,5,0,False,0.7438331842422485,0.011097714406918483,0.25805309414863586,1.0,7.0,0.21587579234622375,0.33629271491432394,0.27396726608276367,0.4,gaussian,,,,,
RawTrust,4,6,1,True,0.6536920368671417,0.8582561630987491,0.20250117778778076,1.0,7.0,0.7437885227528063,0.6712583511529575,1.437637209892273,0.4,gaussian,,,,,
RawTrust,4,7,2,False,0.751308411359787,1.0,0.25805309414863586,1.0,7.0,0.8534210576525142,0.8268805534673972,1.5239053964614868,0.4,gaussian,,,,,
RawTrust,4,8,2,True,0.5768378674983978,0.40784951723829826,0.5421154499053955,1.0,7.0,0.5433537526223168,0.5147877128921209,2.1451408863067627,0.4,gaussian,,,,,
RawTrust,5,0,3,False,0.7418549805879593,0.8841011260297528,0.7296786904335022,1.0,8.0,0.7970606436135799,0.8129292912591441,1.5033369064331055,0.4,gaussian,,,,,
RawTrust,5,2,0,False,0.785394549369812,0.5910184489020275,0.7296786904335022,1.0,8.0,0.7408915074248255,0.7460781820362938,2.3244245052337646,0.4,gaussian,,,,,
RawTrust,5,3,3,True,0.3048708140850067,0.6660789442324624,0.453029602766037,1.0,8.0,0.4474005890211939,0.502149000648105,2.0423402786254883,0.4,gaussian,,,,,
RawTrust,5,4,1,True,0.7190520614385605,0.7802155239955817,0.38061442971229553,1.0,8.0,0.7683634386859074,0.6738991055625434,1.0058484077453613,0.4,gaussian,,,,,
RawTrust,5,5,1,False,0.699758768081665,0.22968517097198207,0.1491227149963379,1.0,8.0,0.5180644696649552,0.38173565360198175,0.2678259015083313,0.4,gaussian,,,,,
RawTrust,5,6,4,True,0.6729324162006378,0.8841011260297529,0.218679279088974,1.0,8.0,0.7625073190090711,0.6940705931169859,1.1515333652496338,0.4,gaussian,,,,,
RawTrust,5,8,0,True,0.3876206576824188,0.6745893988837064,0.453029602766037,1.0,8.0,0.5077954111808999,0.5130396374643156,2.0144739151000977,0.4,gaussian,,,,,
RawTrust,5,9,2,False,0.7573636472225189,0.5701809663728326,0.48841631412506104,1.0,8.0,0.6963332123473985,0.6122378936508919,0.7163897752761841,0.4,gaussian,,,,,
RawTrust,6,0,0,False,0.8527015447616577,0.6703210322092228,0.9091635346412659,1.0,7.0,0.7919332077987529,0.8076802703940462,2.0572993755340576,0.4,gaussian,,,,,
RawTrust,6,1,4,False,0.6381511986255646,0.850409524419798,0.2438458502292633,1.0,7.0,0.7120975721977245,0.7947617396815378,1.404059886932373,0.4,gaussian,,,,,
RawTrust,6,2,0,False,0.869162529706955,0.6042564968522687,0.9091635346412659,1.0,7.0,0.788583917313253,0.7567046158555336,2.207631826400757,0.4,gaussian,,,,,
RawTrust,6,5,1,False,0.8147434294223785,0.07972345255622237,0.4027981758117676,1.0,7.0,0.41007154578531724,0.3888196266478156,0.2809353172779083,0.4,gaussian,,,,,
RawTrust,6,6,0,True,0.6989279687404633,0.9184616726424262,0.17557527124881744,1.0,7.0,0.7875266850818419,0.7174346161081999,1.4794851541519165,0.4,gaussian,,,,,
RawTrust,6,7,4,False,0.6334157884120941,1.0,0.17264924943447113,1.0,7.0,0.7769484469402164,0.814397526835602,1.5675402879714966,0.4,gaussian,,,,,
RawTrust,6,8,1,True,0.333660826086998,0.6653651031526125,-0.03296263515949249,1.0,7.0,0.4656815081701068,0.5012001051407634,2.0677027702331543,0.4,gaussian,,,,,
RawTrust,7,0,0,False,0.7970777451992035,0.8828123360978777,0.7882159948348999,1.0,8.0,0.8288028143883843,0.8129609063926307,1.4388128519058228,0.4,gaussian,,,,,
RawTrust,7,1,0,False,0.7094036936759949,0.9883349442447371,0.4788177013397217,1.0,8.0,0.7895974489672778,0.7934706670029729,1.3496277332305908,0.4,gaussian,,,,,
RawTrust,7,2,2,False,0.8508970737457275,0.3801369110628413,0.7882159948348999,1.0,8.0,0.678250853068837,0.7370911751588595,2.3194711208343506,0.4,gaussian,,,,,
RawTrust,7,4,3,True,0.7110676765441895,0.8093508057142117,0.3181575834751129,1.0,8.0,0.7721046839627104,0.6984505001625851,1.1892244815826416,0.4,gaussian,,,,,
RawTrust,7,5,0,False,0.46939779072999954,0.058598696673970954,0.09184902906417847,1.0,8.0,0.2760808534529846,0.36063493334910784,0.2685617208480835,0.4,gaussian,,,,,
RawTrust,7,6,1,True,0.6667275577783585,0.9883349442447371,0.22823774814605713,1.0,8.0,0.784426045067592,0.734182473348048,1.3317968845367432,0.4,gaussian,,,,,
RawTrust,7,8,1,True,0.3126372843980789,0.5551740316082878,0.09184902906417847,1.0,8.0,0.42555361297447186,0.4822884820991905,1.8714021444320679,0.4,gaussian,,,,,
RawTrust,7,9,3,False,0.8544874787330627,0.34470968106674454,0.649673581123352,1.0,8.0,0.6398379943732739,0.6191379188314874,0.7331357002258301,0.4,gaussian,,,,,
RawTrust,8,0,4,False,0.7448476254940033,0.6003672473629746,0.8355761170387268,1.0,10.0,0.7112585685228071,0.7875353219251748,1.8538694381713867,0.4,gaussian,,,,,
RawTrust,8,1,1,False,0.619528517127037,0.9883213380421996,0.44063645601272583,1.0,10.0,0.7329026026802088,0.7783286509222818,1.3650047779083252,0.4,gaussian,,,,,
RawTrust,8,2,0,False,0.7724691033363342,0.7484259499905005,0.8355761170387268,1.0,10.0,0.7880526534570567,0.7498315447334087,1.6191552877426147,0.4,gaussian,,,,,
RawTrust,8,3,0,True,0.39230726659297943,0.48368930625934176,0.5972431898117065,1.0,10.0,0.4669168660349655,0.4933409669948201,2.1169686317443848,0.4,gaussian,,,,,
RawTrust,8,4,1,True,0.6696019172668457,0.7913959679239819,0.18024668097496033,1.0,10.0,0.7419958210758304,0.7093368303908965,1.1738237142562866,0.4,gaussian,,,,,
RawTrust,8,5,0,False,0.586533434689045,0.08024371087011796,0.36366403102874756,1.0,10.0,0.3429309289884305,0.35620893225893846,0.2878592610359192,0.4,gaussian,,,,,
RawTrust,8,6,3,True,0.6317309439182281,0.9818474109359,0.2187139391899109,1.0,10.0,0.7600024964053625,0.7406374791123767,1.3400318622589111,0.4,gaussian,,,,,
RawTrust,8,7,1,False,0.7225493490695953,0.9883213380421995,0.36366403102874756,1.0,10.0,0.8323575072154211,0.8188875219305568,1.3454511165618896,0.4,gaussian,,,,,
RawTrust,8,8,0,True,0.3634470999240875,0.5215758788085602,0.5972431898117065,1.0,10.0,0.45372324496541855,0.47514717281574753,2.0211634635925293,0.4,gaussian,,,,,
RawTrust,8,9,3,False,0.6814745664596558,0.4077038664153235,0.48741719126701355,1.0,10.0,0.5941506850157119,0.6128911103775435,0.781100332736969,0.4,gaussian,,,,,
RawTrust,9,0,2,False,0.7948216795921326,0.8481194045460044,0.8190378546714783,1.0,8.0,0.8176185960825672,0.795056140464523,1.486843228340149,0.4,gaussian,,,,,
RawTrust,9,1,2,False,0.6384265124797821,0.7320758493429201,0.45487165451049805,1.0,8.0,0.6809589355140783,0.7539862220702309,1.3011815547943115,0.4,gaussian,,,,,
RawTrust,9,2,2,False,0.8099093437194824,0.6137781701643291,0.8190378546714783,1.0,8.0,0.762113099056268,0.7529019333141235,1.627684473991394,0.4,gaussian,,,,,
RawTrust,9,3,2,True,0.33117154240608215,0.25115681175514215,0.6093682646751404,1.0,8.0,0.3494521900368973,0.4573687727553394,2.090135097503662,0.4,gaussian,,,,,
RawTrust,9,6,0,True,0.7109309285879135,0.7815600412828603,0.21335601806640625,1.0,8.0,0.7573609608451135,0.7448183495455608,1.3252190351486206,0.4,gaussian,,,,,
RawTrust,9,7,2,False,0.6688943058252335,0.8481194045460043,0.2637428343296051,1.0,8.0,0.7619860855308506,0.8046621628306303,1.355879783630371,0.4,gaussian,,,,,
RawTrust,9,8,1,True,0.3385779559612274,0.28885158700451097,0.6093682646751404,1.0,8.0,0.36548353458176863,0.4477312632572528,2.0099189281463623,0.4,gaussian,,,,,
RawTrust,9,9,4,False,0.7541968822479248,0.11903064328877828,0.5338844060897827,1.0,8.0,0.43422025871586334,0.5682233974621235,0.7826316356658936,0.4,gaussian,,,,,
RawTrust,10,0,0,False,0.6640883088111877,0.6703212060842512,0.4052564799785614,1.0,9.0,0.6901991496629768,0.7688418927641365,1.6687952280044556,0.4,gaussian,,,,,
RawTrust,10,1,3,False,0.680207222700119,1.0,0.49762189388275146,1.0,9.0,0.7742759644569215,0.7590586576669036,1.3244106769561768,0.4,gaussian,,,,,
RawTrust,10,3,4,True,0.46330601349473,0.5092018449657754,0.4817216396331787,1.0,9.0,0.5196004018107846,0.4729266800192007,1.9561083316802979,0.4,gaussian,,,,,
RawTrust,10,4,0,True,0.7099526524543762,0.7851464037070492,0.27248451113700867,1.0,9.0,0.7644436663966566,0.7231135393923365,1.1516516208648682,0.4,gaussian,,,,,
RawTrust,10,5,0,False,0.7124913334846497,0.06368291398405315,0.31406745314598083,1.0,9.0,0.35608852584992556,0.3561788306566852,0.2697374224662781,0.4,gaussian,,,,,
RawTrust,10,6,2,True,0.6256034970283508,0.9921017098750714,0.21538332104682922,1.0,9.0,0.7582990956198397,0.7481885360641305,1.3183560371398926,0.4,gaussian,,,,,
RawTrust,10,7,6,False,0.7309712171554565,0.8924708743938133,0.4052564799785614,1.0,9.0,0.8124313698003582,0.8066044645730623,1.4143970012664795,0.4,gaussian,,,,,
RawTrust,10,8,0,True,0.40745508670806885,0.502292463718931,0.4817216396331787,1.0,9.0,0.47773160480248567,0.4552313486435611,1.971611738204956,0.4,gaussian,,,,,
RawTrust,10,9,2,False,0.7648478150367737,0.2827314558851764,0.49762189388275146,1.0,9.0,0.5672497982582776,0.567979997661162,0.638271689414978,0.4,gaussian,,,,,
AgriTrust-ACFL,1,0,0,False,0.7569125890731812,0.6275472113203668,0.8040083646774292,1.0,7.0,0.7271673908525923,0.7065890054682428,1.3217952251434326,0.4,gaussian,True,False,5216.040038366568,2.594696581363678,0.5705729219497006
AgriTrust-ACFL,1,1,0,False,0.6964478343725204,1.0,0.48758161067962646,1.0,7.0,0.7843895913744776,0.7447052221641393,1.0378786325454712,0.4,gaussian,True,False,15063.897233936208,2.594696581363678,0.5705729219497006
AgriTrust-ACFL,1,2,0,False,0.8152959942817688,0.6703213376457358,0.8040083646774292,1.0,7.0,0.7853880745877454,0.7727777254198893,1.2773276567459106,0.4,gaussian,True,False,9505.938800390059,2.594696581363678,0.5705729219497006
AgriTrust-ACFL,1,4,0,True,0.6984083354473114,0.8173236314738396,0.19729721546173096,1.0,7.0,0.7667654316043702,0.7124026163727399,0.9347183704376221,0.4,gaussian,True,False,548.5500146070098,2.594696581363678,0.5705729219497006
